image_path,gender,articleType,baseColour
dataset/images/38993.jpg,Boys,Jeans,Blue
dataset/images/28742.jpg,Women,Tops,Brown
dataset/images/19556.jpg,Women,Tshirts,White
dataset/images/8940.jpg,Men,Shirts,Red
dataset/images/14674.jpg,Men,Shirts,Yellow
dataset/images/46899.jpg,Men,Deodorant,Black
dataset/images/5743.jpg,Men,Tshirts,Cream
dataset/images/29021.jpg,Men,Tshirts,Grey
dataset/images/17836.jpg,Women,Flip Flops,Pink
dataset/images/28751.jpg,Women,Kurtas,Blue
dataset/images/36418.jpg,Women,Sports Shoes,Pink
dataset/images/45034.jpg,Men,Watches,Black
dataset/images/42979.jpg,Men,Boxers,Black
dataset/images/12303.jpg,Men,Shirts,Red
dataset/images/58138.jpg,Women,Ring,Silver
dataset/images/2558.jpg,Women,Track Pants,Black
dataset/images/57432.jpg,Women,Tshirts,Yellow
dataset/images/6134.jpg,Men,Casual Shoes,Black
dataset/images/42981.jpg,Men,Boxers,Navy Blue
dataset/images/12997.jpg,Boys,Casual Shoes,Brown
dataset/images/1932.jpg,Women,Casual Shoes,Grey
dataset/images/31855.jpg,Men,Watches,White
dataset/images/40978.jpg,Boys,Tshirts,Red
dataset/images/5631.jpg,Unisex,Flip Flops,Yellow
dataset/images/45134.jpg,Men,Watches,Silver
dataset/images/31870.jpg,Women,Dupatta,Blue
dataset/images/52360.jpg,Women,Nightdress,Off White
dataset/images/24669.jpg,Men,Casual Shoes,Red
dataset/images/3610.jpg,Unisex,Casual Shoes,Green
dataset/images/58884.jpg,Men,Ties,White
dataset/images/51689.jpg,Men,Sunglasses,Blue
dataset/images/5389.jpg,Unisex,Sports Shoes,Yellow
dataset/images/52570.jpg,Women,Clutches,Grey
dataset/images/36046.jpg,Unisex,Duffel Bag,Blue
dataset/images/58058.jpg,Women,Earrings,Gold
dataset/images/2323.jpg,Men,Tshirts,White
dataset/images/40255.jpg,Men,Shirts,Maroon
dataset/images/5451.jpg,Men,Shorts,Blue
dataset/images/50401.jpg,Women,Watches,Gold
dataset/images/53073.jpg,Women,Clutches,Brown
dataset/images/39318.jpg,Boys,Tshirts,Red
dataset/images/6725.jpg,Unisex,Casual Shoes,Grey
dataset/images/9962.jpg,Men,Tshirts,Red
dataset/images/40467.jpg,Men,Casual Shoes,White
dataset/images/18518.jpg,Men,Jackets,Navy Blue
dataset/images/7414.jpg,Women,Kurtas,Black
dataset/images/32759.jpg,Men,Shirts,Purple
dataset/images/49959.jpg,Men,Shorts,Red
dataset/images/34112.jpg,Girls,Tops,White
dataset/images/55850.jpg,Women,Nail Polish,Orange
dataset/images/9835.jpg,Women,Tshirts,Grey
dataset/images/20579.jpg,Women,Mobile Pouch,Brown
dataset/images/4511.jpg,Women,Sports Shoes,White
dataset/images/27012.jpg,Women,Capris,Blue
dataset/images/4483.jpg,Men,Casual Shoes,Silver
dataset/images/25571.jpg,Men,Sports Shoes,White
dataset/images/49668.jpg,Men,Sunglasses,White
dataset/images/24561.jpg,Men,Shirts,Blue
dataset/images/44976.jpg,Men,Watches,Black
dataset/images/1605.jpg,Women,Track Pants,Black
dataset/images/25306.jpg,Women,Wallets,Brown
dataset/images/25177.jpg,Women,Handbags,Brown
dataset/images/23965.jpg,Men,Tshirts,Green
dataset/images/50489.jpg,Men,Trunk,Charcoal
dataset/images/17655.jpg,Women,Heels,Black
dataset/images/21156.jpg,Women,Shirts,Grey
dataset/images/30347.jpg,Men,Tshirts,Off White
dataset/images/21410.jpg,Men,Tshirts,Black
dataset/images/30311.jpg,Men,Tshirts,Red
dataset/images/27451.jpg,Women,Bra,Beige
dataset/images/9557.jpg,Men,Tshirts,Blue
dataset/images/19131.jpg,Men,Flip Flops,Grey
dataset/images/18902.jpg,Unisex,Caps,Black
dataset/images/48507.jpg,Women,Tops,Black
dataset/images/38138.jpg,Unisex,Backpacks,Pink
dataset/images/11428.jpg,Women,Tops,Black
dataset/images/8774.jpg,Men,Shirts,Blue
dataset/images/13562.jpg,Women,Heels,Purple
dataset/images/27182.jpg,Men,Trousers,Brown
dataset/images/40622.jpg,Women,Kurtas,Pink
dataset/images/20595.jpg,Women,Wallets,Brown
dataset/images/25930.jpg,Women,Skirts,Black
dataset/images/57134.jpg,Women,Tops,White
dataset/images/15092.jpg,Women,Tunics,Red
dataset/images/26062.jpg,Men,Shirts,Blue
dataset/images/30690.jpg,Women,Heels,Brown
dataset/images/42391.jpg,Women,Tshirts,White
dataset/images/17010.jpg,Women,Heels,Brown
dataset/images/48563.jpg,Men,Bracelet,Steel
dataset/images/21901.jpg,Women,Kurtas,Blue
dataset/images/21663.jpg,Women,Bra,White
dataset/images/12520.jpg,Men,Casual Shoes,Black
dataset/images/2889.jpg,Women,Heels,Brown
dataset/images/8091.jpg,Men,Sports Shoes,White
dataset/images/26311.jpg,Men,Shorts,Charcoal
dataset/images/50006.jpg,Women,Bra,Black
dataset/images/1946.jpg,Men,Tshirts,Green
dataset/images/56395.jpg,Women,Perfume and Body Mist,Pink
dataset/images/7879.jpg,Men,Shorts,Grey
dataset/images/28108.jpg,Men,Trunk,Blue
dataset/images/30635.jpg,Men,Tshirts,Blue
dataset/images/27466.jpg,Women,Briefs,Black
dataset/images/42999.jpg,Women,Sports Shoes,Grey
dataset/images/34983.jpg,Women,Sarees,Black
dataset/images/42329.jpg,Women,Sarees,Blue
dataset/images/55329.jpg,Women,Hair Colour,Black
dataset/images/11250.jpg,Men,Shirts,Blue
dataset/images/32405.jpg,Women,Trousers,Navy Blue
dataset/images/17052.jpg,Men,Sandals,Black
dataset/images/30937.jpg,Women,Kurtis,Green
dataset/images/33059.jpg,Men,Shirts,Blue
dataset/images/6244.jpg,Women,Tshirts,Black
dataset/images/51750.jpg,Women,Heels,Brown
dataset/images/54652.jpg,Women,Watches,Black
dataset/images/15569.jpg,Women,Heels,Red
dataset/images/46807.jpg,Men,Sports Shoes,Grey
dataset/images/16986.jpg,Women,Flats,Black
dataset/images/28384.jpg,Men,Sunglasses,Black
dataset/images/10180.jpg,Men,Flip Flops,Yellow
dataset/images/26259.jpg,Men,Track Pants,Navy Blue
dataset/images/46072.jpg,Men,Belts,Black
dataset/images/22849.jpg,Men,Casual Shoes,Khaki
dataset/images/7190.jpg,Women,Jeans,Black
dataset/images/10397.jpg,Men,Watches,Black
dataset/images/10236.jpg,Men,Watches,Orange
dataset/images/31935.jpg,Women,Tunics,Green
dataset/images/34498.jpg,Women,Tops,Blue
dataset/images/6983.jpg,Men,Tshirts,Purple
dataset/images/4978.jpg,Men,Jeans,Blue
dataset/images/59503.jpg,Women,Pendant,Gold
dataset/images/19070.jpg,Women,Kurtas,Blue
dataset/images/55457.jpg,Women,Lipstick,Pink
dataset/images/34274.jpg,Women,Dupatta,Off White
dataset/images/49101.jpg,Women,Lip Plumper,Pink
dataset/images/34460.jpg,Men,Backpacks,Red
dataset/images/22457.jpg,Women,Leggings,Cream
dataset/images/51532.jpg,Men,Watches,Black
dataset/images/24687.jpg,Men,Sandals,Tan
dataset/images/30484.jpg,Women,Bra,Black
dataset/images/56599.jpg,Women,Kajal and Eyeliner,Blue
dataset/images/26049.jpg,Men,Shirts,Navy Blue
dataset/images/20939.jpg,Men,Backpacks,Navy Blue
dataset/images/16644.jpg,Men,Tshirts,Orange
dataset/images/39261.jpg,Men,Casual Shoes,Khaki
dataset/images/49574.jpg,Men,Belts,Black
dataset/images/3239.jpg,Men,Sports Shoes,White
dataset/images/47507.jpg,Men,Innerwear Vests,White
dataset/images/5832.jpg,Women,Tshirts,Yellow
dataset/images/3419.jpg,Men,Tshirts,White
dataset/images/52968.jpg,Women,Sarees,Coffee Brown
dataset/images/52686.jpg,Men,Watches,Silver
dataset/images/29568.jpg,Men,Casual Shoes,Black
dataset/images/31899.jpg,Women,Briefs,Pink
dataset/images/23703.jpg,Men,Sunglasses,Black
dataset/images/19245.jpg,Men,Jackets,Blue
dataset/images/28378.jpg,Men,Sunglasses,Black
dataset/images/27877.jpg,Women,Shirts,Navy Blue
dataset/images/53063.jpg,Women,Handbags,Blue
dataset/images/21235.jpg,Men,Shirts,Red
dataset/images/25843.jpg,Women,Kurtas,Purple
dataset/images/54926.jpg,Men,Tshirts,Beige
dataset/images/42947.jpg,Men,Belts,Brown
dataset/images/30013.jpg,Men,Watches,Black
dataset/images/27077.jpg,Women,Heels,Blue
dataset/images/24531.jpg,Women,Kurtas,Orange
dataset/images/48221.jpg,Women,Sunglasses,Brown
dataset/images/4420.jpg,Men,Tshirts,Grey
dataset/images/39245.jpg,Men,Casual Shoes,Brown
dataset/images/34265.jpg,Women,Dupatta,Cream
dataset/images/41210.jpg,Men,Casual Shoes,Black
dataset/images/39162.jpg,Women,Kurtas,Blue
dataset/images/3242.jpg,Men,Sports Shoes,White
dataset/images/7012.jpg,Men,Tshirts,Green
dataset/images/12080.jpg,Women,Kurtas,Yellow
dataset/images/35423.jpg,Women,Sports Shoes,Blue
dataset/images/3401.jpg,Women,Handbags,Black
dataset/images/44411.jpg,Men,Casual Shoes,Brown
dataset/images/54965.jpg,Men,Tshirts,Off White
dataset/images/15953.jpg,Men,Ties,Black
dataset/images/22467.jpg,Men,Shirts,Olive
dataset/images/36070.jpg,Women,Handbags,Navy Blue
dataset/images/40938.jpg,Girls,Tops,Magenta
dataset/images/55395.jpg,Women,Mascara,Black
dataset/images/3534.jpg,Women,Tshirts,Black
dataset/images/5617.jpg,Men,Sandals,Black
dataset/images/55064.jpg,Women,Lipstick,Brown
dataset/images/48464.jpg,Women,Dresses,Blue
dataset/images/49955.jpg,Men,Lounge Pants,Grey
dataset/images/14361.jpg,Women,Heels,Black
dataset/images/16863.jpg,Women,Sunglasses,Black
dataset/images/38291.jpg,Men,Wallets,Black
dataset/images/6128.jpg,Men,Tshirts,Black
dataset/images/50008.jpg,Women,Bra,Black
dataset/images/56687.jpg,Men,Kurtas,Beige
dataset/images/17392.jpg,Men,Socks,Red
dataset/images/38455.jpg,Women,Handbags,Blue
dataset/images/16759.jpg,Women,Handbags,White
dataset/images/14936.jpg,Men,Shorts,Khaki
dataset/images/30767.jpg,Men,Kurtas,Brown
dataset/images/3637.jpg,Men,Casual Shoes,Black
dataset/images/19947.jpg,Unisex,Backpacks,Black
dataset/images/58743.jpg,Men,Tshirts,Olive
dataset/images/48844.jpg,Women,Pendant,Silver
dataset/images/40095.jpg,Men,Shorts,Black
dataset/images/6103.jpg,Men,Tshirts,Blue
dataset/images/36474.jpg,Women,Kurtas,Red
dataset/images/6934.jpg,Men,Tshirts,White
dataset/images/20966.jpg,Women,Handbags,Beige
dataset/images/22578.jpg,Men,Shirts,Grey
dataset/images/4974.jpg,Men,Shirts,Yellow
dataset/images/6552.jpg,Women,Tops,White
dataset/images/49671.jpg,Men,Sunglasses,Navy Blue
dataset/images/54319.jpg,Women,Briefs,Red
dataset/images/48667.jpg,Women,Earrings,Silver
dataset/images/12920.jpg,Men,Casual Shoes,Blue
dataset/images/59374.jpg,Women,Kurtas,Green
dataset/images/37783.jpg,Men,Shirts,Navy Blue
dataset/images/15267.jpg,Women,Casual Shoes,Yellow
dataset/images/27128.jpg,Women,Bra,Cream
dataset/images/13522.jpg,Women,Tops,Green
dataset/images/24796.jpg,Women,Kurta Sets,Red
dataset/images/16034.jpg,Men,Shirts,White
dataset/images/18580.jpg,Men,Socks,White
dataset/images/19978.jpg,Men,Tshirts,Black
dataset/images/30341.jpg,Men,Tshirts,Off White
dataset/images/52230.jpg,Women,Pendant,Silver
dataset/images/59383.jpg,Women,Kurtas,White
dataset/images/1849.jpg,Men,Tshirts,White
dataset/images/10431.jpg,Men,Shirts,Grey
dataset/images/13358.jpg,Women,Casual Shoes,Brown
dataset/images/24701.jpg,Men,Casual Shoes,Yellow
dataset/images/56303.jpg,Women,Briefs,Rose
dataset/images/49871.jpg,Women,Watches,Black
dataset/images/5765.jpg,Women,Tops,Black
dataset/images/4236.jpg,Men,Tshirts,Purple
dataset/images/56335.jpg,Men,Watches,Black
dataset/images/34365.jpg,Men,Tshirts,Blue
dataset/images/11858.jpg,Men,Flip Flops,Black
dataset/images/13305.jpg,Women,Skirts,Red
dataset/images/2895.jpg,Women,Heels,Blue
dataset/images/52801.jpg,Men,Wallets,Brown
dataset/images/54696.jpg,Women,Kurtas,White
dataset/images/42222.jpg,Women,Tunics,Grey
dataset/images/30838.jpg,Women,Kurtas,Green
dataset/images/58057.jpg,Women,Earrings,Black
dataset/images/8792.jpg,Men,Shirts,White
dataset/images/18026.jpg,Women,Wallets,Pink
dataset/images/41316.jpg,Women,Leggings,Purple
dataset/images/24594.jpg,Women,Tshirts,Grey
dataset/images/43974.jpg,Women,Perfume and Body Mist,White
dataset/images/5442.jpg,Women,Tshirts,Blue
dataset/images/16381.jpg,Men,Trousers,Navy Blue
dataset/images/33980.jpg,Women,Stockings,Black
dataset/images/21551.jpg,Women,Handbags,Pink
dataset/images/21693.jpg,Women,Watches,Pink
dataset/images/47351.jpg,Women,Handbags,Black
dataset/images/17609.jpg,Girls,Tshirts,White
dataset/images/41585.jpg,Men,Shirts,White
dataset/images/42685.jpg,Women,Kurtas,White
dataset/images/48100.jpg,Women,Tops,Rust
dataset/images/25208.jpg,Women,Handbags,Grey
dataset/images/22034.jpg,Women,Kurtas,Blue
dataset/images/59755.jpg,Women,Briefs,Black
dataset/images/27525.jpg,Men,Jackets,Olive
dataset/images/19007.jpg,Women,Tunics,Blue
dataset/images/2886.jpg,Women,Flats,Brown
dataset/images/28878.jpg,Women,Leggings,Lavender
dataset/images/54945.jpg,Men,Tshirts,Cream
dataset/images/18658.jpg,Men,Casual Shoes,Brown
dataset/images/4564.jpg,Women,Sports Shoes,White
dataset/images/15091.jpg,Women,Tunics,Blue
dataset/images/23072.jpg,Men,Trousers,Navy Blue
dataset/images/20265.jpg,Women,Heels,Brown
dataset/images/7503.jpg,Men,Tshirts,Blue
dataset/images/55843.jpg,Women,Nail Polish,Magenta
dataset/images/4226.jpg,Men,Tshirts,Grey
dataset/images/44884.jpg,Men,Tshirts,Black
dataset/images/34931.jpg,Women,Dupatta,Mustard
dataset/images/11315.jpg,Women,Jeans,Blue
dataset/images/20612.jpg,Women,Handbags,Pink
dataset/images/32184.jpg,Men,Flip Flops,Yellow
dataset/images/16421.jpg,Men,Tshirts,Brown
dataset/images/3361.jpg,Women,Tshirts,Black
dataset/images/56233.jpg,Men,Night suits,Grey Melange
dataset/images/34185.jpg,Boys,Tshirts,Black
dataset/images/8481.jpg,Women,Dresses,Peach
dataset/images/25113.jpg,Women,Clutches,Silver
dataset/images/23878.jpg,Women,Casual Shoes,Green
dataset/images/32540.jpg,Men,Perfume and Body Mist,Black
dataset/images/33777.jpg,Unisex,Socks,White
dataset/images/46846.jpg,Girls,Sandals,Purple
dataset/images/48092.jpg,Women,Tops,Rust
dataset/images/57569.jpg,Women,Lipstick,Red
dataset/images/58351.jpg,Men,Tshirts,Blue
dataset/images/23290.jpg,Women,Watches,White
dataset/images/14865.jpg,Women,Wallets,Black
dataset/images/23942.jpg,Men,Sports Shoes,White
dataset/images/15399.jpg,Men,Casual Shoes,White
dataset/images/19296.jpg,Women,Watches,White
dataset/images/58945.jpg,Women,Perfume and Body Mist,White
dataset/images/6585.jpg,Men,Tshirts,Purple
dataset/images/9223.jpg,Women,Sports Shoes,White
dataset/images/30862.jpg,Women,Kurtas,Orange
dataset/images/36301.jpg,Men,Tshirts,Grey Melange
dataset/images/20306.jpg,Women,Sweaters,Blue
dataset/images/18614.jpg,Men,Tshirts,Navy Blue
dataset/images/33095.jpg,Women,Heels,Beige
dataset/images/53080.jpg,Women,Clutches,Purple
dataset/images/24417.jpg,Men,Sports Shoes,Black
dataset/images/13338.jpg,Men,Tshirts,Green
dataset/images/28069.jpg,Men,Trunk,Grey
dataset/images/19789.jpg,Men,Tshirts,Orange
dataset/images/32408.jpg,Unisex,Flip Flops,Red
dataset/images/30155.jpg,Men,Belts,Brown
dataset/images/38392.jpg,Men,Tshirts,Blue
dataset/images/56271.jpg,Women,Bra,Nude
dataset/images/42196.jpg,Women,Tops,Blue
dataset/images/43474.jpg,Men,Casual Shoes,Mustard
dataset/images/23598.jpg,Men,Deodorant,Black
dataset/images/48634.jpg,Women,Earrings,Silver
dataset/images/57717.jpg,Women,Lip Gloss,Peach
dataset/images/12327.jpg,Men,Shirts,Pink
dataset/images/22769.jpg,Women,Kurtas,Maroon
dataset/images/59279.jpg,Women,Watches,Blue
dataset/images/4145.jpg,Women,Sports Shoes,White
dataset/images/7595.jpg,Women,Sports Shoes,Blue
dataset/images/33113.jpg,Women,Heels,Black
dataset/images/17185.jpg,Men,Shirts,Navy Blue
dataset/images/5772.jpg,Women,Tops,Purple
dataset/images/46184.jpg,Women,Jewellery Set,Green
dataset/images/10267.jpg,Men,Casual Shoes,Black
dataset/images/26523.jpg,Men,Casual Shoes,Black
dataset/images/6914.jpg,Men,Sandals,Black
dataset/images/6615.jpg,Men,Tshirts,Yellow
dataset/images/4055.jpg,Men,Tshirts,White
dataset/images/8990.jpg,Unisex,Casual Shoes,White
dataset/images/32470.jpg,Women,Tshirts,Blue
dataset/images/25676.jpg,Women,Watches,Black
dataset/images/6597.jpg,Women,Tops,Green
dataset/images/7604.jpg,Men,Sports Shoes,Yellow
dataset/images/41440.jpg,Men,Sports Shoes,White
dataset/images/28169.jpg,Men,Sunglasses,Gold
dataset/images/4725.jpg,Boys,Tshirts,Yellow
dataset/images/49067.jpg,Women,Handbags,Olive
dataset/images/19201.jpg,Men,Shirts,Black
dataset/images/3088.jpg,Men,Tshirts,Grey
dataset/images/49477.jpg,Men,Casual Shoes,Blue
dataset/images/30854.jpg,Women,Kurtas,Beige
dataset/images/36503.jpg,Women,Kurtas,White
dataset/images/9601.jpg,Men,Shirts,Blue
dataset/images/20429.jpg,Women,Belts,Brown
dataset/images/9713.jpg,Men,Tshirts,Maroon
dataset/images/20275.jpg,Women,Heels,Multi
dataset/images/17272.jpg,Men,Tshirts,Green
dataset/images/57091.jpg,Women,Skirts,Black
dataset/images/55117.jpg,Women,Foundation and Primer,Skin
dataset/images/28194.jpg,Men,Sunglasses,Gold
dataset/images/35124.jpg,Women,Pendant,Brown
dataset/images/59616.jpg,Women,Sarees,Purple
dataset/images/55905.jpg,Women,Nail Polish,Peach
dataset/images/19192.jpg,Men,Shirts,Grey
dataset/images/1792.jpg,Unisex,Backpacks,Blue
dataset/images/29004.jpg,Men,Backpacks,Black
dataset/images/29490.jpg,Women,Watches,Silver
dataset/images/12344.jpg,Men,Trousers,Beige
dataset/images/51475.jpg,Men,Jeans,Blue
dataset/images/43020.jpg,Men,Briefs,White
dataset/images/2381.jpg,Men,Formal Shoes,Brown
dataset/images/37994.jpg,Men,Belts,Brown
dataset/images/3747.jpg,Men,Tshirts,Black
dataset/images/33988.jpg,Women,Scarves,Blue
dataset/images/25419.jpg,Men,Sports Shoes,White
dataset/images/50830.jpg,Men,Belts,Black
dataset/images/3048.jpg,Men,Tshirts,White
dataset/images/19388.jpg,Men,Tshirts,Green
dataset/images/4785.jpg,Men,Shorts,Grey
dataset/images/52475.jpg,Women,Bath Robe,White
dataset/images/52641.jpg,Women,Handbags,Red
dataset/images/6215.jpg,Men,Tshirts,White
dataset/images/34819.jpg,Men,Sports Shoes,White
dataset/images/4071.jpg,Women,Casual Shoes,Grey
dataset/images/25321.jpg,Men,Watches,Black
dataset/images/57480.jpg,Men,Casual Shoes,White
dataset/images/46047.jpg,Women,Earrings,Gold
dataset/images/46663.jpg,Women,Deodorant,Pink
dataset/images/28110.jpg,Men,Trunk,Olive
dataset/images/3962.jpg,Women,Tops,Black
dataset/images/58954.jpg,Men,Deodorant,Yellow
dataset/images/53626.jpg,Men,Watches,Black
dataset/images/9660.jpg,Men,Shirts,Pink
dataset/images/3945.jpg,Women,Tshirts,White
dataset/images/46988.jpg,Women,Handbags,Black
dataset/images/12931.jpg,Men,Tshirts,Blue
dataset/images/33380.jpg,Women,Wallets,Purple
dataset/images/8776.jpg,Men,Shirts,Green
dataset/images/49020.jpg,Women,Ring,Silver
dataset/images/43703.jpg,Women,Jewellery Set,Red
dataset/images/2707.jpg,Girls,Dresses,Pink
dataset/images/31209.jpg,Men,Sports Shoes,Black
dataset/images/34324.jpg,Men,Tshirts,Red
dataset/images/58311.jpg,Men,Socks,Black
dataset/images/55641.jpg,Women,Heels,Beige
dataset/images/46012.jpg,Women,Sarees,Black
dataset/images/59715.jpg,Women,Nightdress,Orange
dataset/images/12489.jpg,Men,Sandals,Brown
dataset/images/50660.jpg,Men,Lounge Pants,Black
dataset/images/20526.jpg,Women,Belts,Blue
dataset/images/19866.jpg,Women,Flip Flops,White
dataset/images/46844.jpg,Girls,Flip Flops,Blue
dataset/images/16354.jpg,Men,Shirts,White
dataset/images/50384.jpg,Women,Salwar and Dupatta,Black
dataset/images/11205.jpg,Men,Watches,Black
dataset/images/15287.jpg,Men,Sports Shoes,White
dataset/images/16962.jpg,Men,Sunglasses,Brown
dataset/images/20321.jpg,Men,Shirts,Olive
dataset/images/48022.jpg,Women,Watches,White
dataset/images/39635.jpg,Men,Sports Shoes,Black
dataset/images/37771.jpg,Men,Shirts,Yellow
dataset/images/6214.jpg,Men,Tshirts,Green
dataset/images/14968.jpg,Men,Wallets,Brown
dataset/images/43241.jpg,Men,Sports Shoes,Grey
dataset/images/19547.jpg,Men,Sweatshirts,Blue
dataset/images/59991.jpg,Women,Dresses,Multi
dataset/images/25282.jpg,Women,Handbags,Brown
dataset/images/51369.jpg,Women,Capris,Blue
dataset/images/6511.jpg,Men,Sandals,Brown
dataset/images/34476.jpg,Women,Tops,Pink
dataset/images/9216.jpg,Men,Casual Shoes,Black
dataset/images/5238.jpg,Men,Flip Flops,Brown
dataset/images/15258.jpg,Women,Casual Shoes,Beige
dataset/images/7066.jpg,Unisex,Backpacks,Black
dataset/images/19379.jpg,Men,Boxers,Green
dataset/images/8145.jpg,Women,Watches,Pink
dataset/images/3941.jpg,Women,Tshirts,Green
dataset/images/49838.jpg,Women,Flip Flops,Black
dataset/images/23303.jpg,Women,Leggings,Maroon
dataset/images/50035.jpg,Women,Bra,White
dataset/images/8877.jpg,Men,Shirts,White
dataset/images/42585.jpg,Men,Tshirts,Black
